Datetime,MAE,P_Waterlevel,P_Waterlevel.1,P_Waterlevel.2,P_Waterlevel.3,T_Waterlevel,T_Waterlevel.1,T_Waterlevel.2,T_Waterlevel.3
2022-08-06,0.4597520080672365,15.842840194702148,12.408154487609863,12.39975357055664,21.106182098388672,15.87983333333333,11.549416666666668,11.549416666666668,21.197681944444447
2022-08-07,0.4582463032277421,15.842944145202637,12.408671379089355,12.400331497192383,21.106552124023438,15.880166666666668,11.546583333333333,11.546583333333333,21.204648611111107
2022-08-08,0.45628660908734325,15.84296703338623,12.409073829650879,12.400843620300293,21.10694694519043,15.8805,11.543666666666667,11.543666666666667,21.209565277777777
2022-08-09,0.45397194043854117,15.843491554260254,12.411704063415527,12.403833389282227,21.109107971191406,15.88075,11.532333333333332,11.532333333333332,21.21399861111111
2022-08-10,0.45146987670992617,15.844040870666504,12.414142608642578,12.406588554382324,21.11115837097168,15.880999999999998,11.513166666666667,11.513166666666667,21.21852638888889
2022-08-11,0.44855165068025926,15.844439506530762,12.415864944458008,12.408541679382324,21.112686157226562,15.881333333333334,11.49475,11.49475,21.223193055555555
2022-08-12,0.44531520310625594,15.84506893157959,12.418819427490234,12.411826133728027,21.115070343017578,15.881666666666666,11.493416666666667,11.493416666666667,21.228630555555558
2022-08-13,0.441990303405008,15.845388412475586,12.420772552490234,12.41400146484375,21.11664581298828,15.882,11.4875,11.4875,21.238769444444447
2022-08-14,0.438570643064475,15.846185684204102,12.425065040588379,12.418911933898926,21.120492935180664,15.882083333333332,11.483,11.483,21.24985277777778
2022-08-15,0.4351136048342855,15.849804878234863,12.446415901184082,12.44305419921875,21.139381408691406,15.882416666666666,11.488083333333334,11.488083333333334,21.259519444444443
2022-08-16,0.43128518827689505,15.851203918457031,12.455342292785645,12.453200340270996,21.147584915161133,15.883,11.49175,11.49175,21.26695
2022-08-17,0.4269544714323285,15.85207748413086,12.461037635803223,12.459640502929688,21.152816772460938,15.883333333333333,11.496416666666669,11.496416666666669,21.276366666666664
2022-08-18,0.4222775488222379,15.852497100830078,12.46379566192627,12.462668418884277,21.15510368347168,15.883666666666667,11.504083333333334,11.504083333333334,21.287083333333335
2022-08-19,0.41740228876435687,15.852093696594238,12.4606294631958,12.459060668945312,21.152069091796875,15.884,11.508833333333333,11.508833333333333,21.290416666666665
2022-08-20,0.4123773958138673,15.852195739746094,12.462118148803711,12.460780143737793,21.15359115600586,15.884333333333332,11.517833333333332,11.517833333333332,21.299083333333336
2022-08-21,0.4078809710836998,15.853558540344238,12.472220420837402,12.472204208374023,21.16313362121582,15.884666666666666,11.54,11.54,21.31608333333333
2022-08-22,0.40344695109441925,15.853924751281738,12.47463607788086,12.47492790222168,21.165382385253906,15.884999999999998,11.544666666666668,11.544666666666668,21.32873611111111
2022-08-23,0.3983430812808221,15.853971481323242,12.474949836730957,12.475308418273926,21.165761947631836,15.885333333333334,11.549916666666666,11.549916666666666,21.331486111111108
2022-08-24,0.3933256793632035,15.854859352111816,12.481842041015625,12.483113288879395,21.17241668701172,15.885666666666665,11.555833333333332,11.555833333333332,21.33297222222222
2022-08-25,0.3881548709150401,15.854814529418945,12.481616020202637,12.482867240905762,21.172199249267578,15.886,11.571083333333332,11.571083333333332,21.34230555555556
2022-08-26,0.3828240982770723,15.854809761047363,12.481544494628906,12.482772827148438,21.172101974487305,15.886166666666666,11.583083333333331,11.583083333333331,21.35347222222222
2022-08-27,0.377403698314698,15.854482650756836,12.479084968566895,12.479998588562012,21.169748306274414,15.886249999999999,11.594083333333334,11.594083333333334,21.361638888888887
2022-08-28,0.37180263883802617,15.85445785522461,12.478894233703613,12.479790687561035,21.16962432861328,15.88658333333333,11.606083333333334,11.606083333333334,21.36711111111111
2022-08-29,0.36657258839234386,15.854903221130371,12.48200511932373,12.483269691467285,21.172607421875,15.886666666666667,11.6245,11.6245,21.365555555555556
2022-08-30,0.36186492081591126,15.855691909790039,12.487692832946777,12.489656448364258,21.178098678588867,15.893374999999997,11.652166666666666,11.652166666666666,21.379055555555556
2022-08-31,0.35739888190516717,15.856291770935059,12.492116928100586,12.494656562805176,21.18243408203125,15.893624999999998,11.665583333333332,11.665583333333332,21.384847222222223
2022-09-01,0.35309430697209554,15.856414794921875,12.492789268493652,12.49539566040039,21.183073043823242,15.893791666666665,11.673583333333333,11.673583333333333,21.38718055555556
2022-09-02,0.3491162539160301,15.856829643249512,12.496030807495117,12.499034881591797,21.186193466186523,15.893875,11.675,11.675,21.388875000000002
2022-09-03,0.3450261298238495,15.856880187988281,12.496567726135254,12.499663352966309,21.186819076538086,15.882874999999999,11.678916666666664,11.678916666666664,21.390333333333334
2022-09-04,0.3409396921915281,15.855803489685059,12.487257957458496,12.48913860321045,21.17763900756836,15.882874999999999,11.69,11.69,21.397270833333334
2022-09-05,0.33698262223647935,15.856118202209473,12.489386558532715,12.49152660369873,21.17963981628418,15.882958333333335,11.687083333333332,11.687083333333332,21.396909722222222
2022-09-06,0.3329552866562894,15.856749534606934,12.49467945098877,12.497563362121582,21.185039520263672,15.879124999999998,11.690999999999999,11.690999999999999,21.395034722222224
2022-09-07,0.32919031968450346,15.857698440551758,12.502151489257812,12.506028175354004,21.192548751831055,15.879125,11.698166666666667,11.698166666666667,21.392930555555555
2022-09-08,0.32589527032444016,15.858171463012695,12.505977630615234,12.510388374328613,21.1964054107666,15.879124999999998,11.710583333333334,11.710583333333334,21.396097222222224
2022-09-09,0.3222547641487279,15.858782768249512,12.511758804321289,12.516980171203613,21.20225715637207,15.879708333333333,11.721083333333334,11.721083333333334,21.39959722222222
2022-09-10,0.3192090925091089,15.860915184020996,12.536454200744629,12.545831680297852,21.228805541992188,15.879708333333333,11.73125,11.73125,21.411569444444446
2022-09-11,0.3157247703673909,15.86090087890625,12.53593921661377,12.545249938964844,21.228252410888672,15.87970833333333,11.732833333333334,11.732833333333334,21.418576388888887
2022-09-12,0.3117281689753749,15.86108112335205,12.538846015930176,12.548821449279785,21.231754302978516,15.880458333333333,11.746833333333333,11.746833333333333,21.435143055555557
2022-09-13,0.30851589797165185,15.8618745803833,12.549629211425781,12.561506271362305,21.24368667602539,15.898208333333333,11.792583333333333,11.792583333333333,21.454393055555553
2022-09-14,0.3046930587341562,15.861037254333496,12.537210464477539,12.54684066772461,21.229501724243164,15.924874999999998,11.862083333333334,11.862083333333334,21.505226388888893
2022-09-15,0.3008259323668776,15.858623504638672,12.509245872497559,12.514277458190918,21.200069427490234,15.931041666666665,11.905083333333332,11.905083333333332,21.5642125
2022-09-16,0.2985467687824235,15.859028816223145,12.513849258422852,12.519723892211914,21.205150604248047,15.932041666666665,11.937416666666667,11.937416666666667,21.584795833333335
2022-09-17,0.29686692953502203,15.860001564025879,12.525141716003418,12.533019065856934,21.217409133911133,15.937208333333333,11.966083333333334,11.966083333333334,21.600545833333335
